date,India_infected,India_Relativecases,India_vaccinationRate,Germany_infected,Germany_Relativecases,Germany_vaccinationRate,Spain_infected,Spain_Relativecases,Spain_vaccinationRate
2022-05-16,43125370.0,0.030949541002437294,62.82082082641415,25818405.0,0.30772657998546876,75.3990081891197,12127122.0,0.2594302547912341,
2022-05-17,43127199.0,0.030950853610549257,62.88017131004202,25890456.0,0.30858534751253064,75.40387943710112,12179234.0,0.2605450641778042,
2022-05-18,43129563.0,0.0309525501690931,62.95289173713861,25949175.0,0.30928521247514806,75.4076291180773,12179234.0,0.2605450641778042,86.59334535895024
2022-05-19,43131822.0,0.03095417137287928,63.02792656002539,25998085.0,0.3098681651024343,75.41211061854469,12179234.0,0.2605450641778042,
2022-05-20,43134145.0,0.030955838507184415,63.10563862980211,26040460.0,0.3103732278213313,75.41578401866182,12179234.0,0.2605450641778042,
2022-05-21,43136371.0,0.03095743602804676,63.182017996864815,26044283.0,0.31041879371571107,75.41759807284038,12234806.0,0.261733891841883,
2022-05-22,43138393.0,0.030958887145379945,63.24637246699979,26045528.0,0.31043363272656715,75.41806052554819,12234806.0,0.261733891841883,
2022-05-23,43140068.0,0.03096008923318068,63.29033321258798,26109965.0,0.3112016498691646,75.42037636475247,12234806.0,0.261733891841883,
2022-05-24,43142192.0,0.030961613552278444,63.35821033822737,26159106.0,0.31178735575870603,75.42547764719939,12238073.0,0.2618037813542012,
2022-05-25,43144820.0,0.030963499574212964,63.424158382070715,26198811.0,0.312260595056731,75.42950027062423,12238073.0,0.2618037813542012,86.63278469317423
2022-05-26,43147530.0,0.030965444444624898,63.49464227996001,26200663.0,0.31228266883030964,75.42977202118448,12280345.0,0.2627080878937524,
2022-05-27,43150215.0,0.030967371373427862,63.56712566251894,26240639.0,0.3127591381459587,75.43191146090228,12326264.0,0.2636904131206082,
2022-05-28,43153043.0,0.030969400928234116,63.638867267196765,26243352.0,0.3127914740788523,75.43309262232867,12326264.0,0.2636904131206082,
2022-05-29,43155749.0,0.030971342927988612,63.69298145636465,26244107.0,0.31280047283643975,75.4334930968385,12326264.0,0.2636904131206082,
2022-05-30,43158087.0,0.030973020827259126,63.71315370969035,26305996.0,0.3135381206620401,75.43561465823,12326264.0,0.2636904131206082,
2022-05-31,43160832.0,0.03097499081592361,63.773682741728,26360953.0,0.3141931467822153,75.43915337495542,12326264.0,0.2636904131206082,
2022-06-01,43164544.0,0.030977654786022907,63.87447604554175,26409455.0,0.31477123650473904,75.4422367903036,12360256.0,0.2644175892157167,86.66636032512507
2022-06-02,43168585.0,0.030980554867696197,63.88767827084985,26452148.0,0.3152800894288186,75.44614856810517,12360256.0,0.2644175892157167,
2022-06-03,43172547.0,0.030983398253885155,63.94874806298173,26493235.0,0.31576980062483795,75.44940242349772,12403245.0,0.26533723422491345,
2022-06-04,43176817.0,0.030986462680696575,64.00917023479637,26493235.0,0.31576980062483795,75.45037023689652,12403245.0,0.26533723422491345,
2022-06-05,43181335.0,0.030989705088268937,64.05827039015614,26496611.0,0.31581003877797065,75.45053590938721,12403245.0,0.26533723422491345,
2022-06-06,43185049.0,0.03099237049369695,64.08110517825241,26498361.0,0.3158308968253587,75.4507015818779,12403245.0,0.26533723422491345,
2022-06-07,43190282.0,0.030996126031285747,64.14679507822596,26583016.0,0.3168398899691517,75.45336664438987,12436538.0,0.26604945691655985,
2022-06-08,43197522.0,0.031001321921242345,64.2243618927365,26660652.0,0.3177652244645921,75.45600667724499,12436538.0,0.26604945691655985,86.69784376414516
2022-06-09,43205106.0,0.03100676468773832,64.30116252877772,26738530.0,0.3186934433300142,75.45951798053673,12436538.0,0.26604945691655985,
2022-06-10,43213435.0,0.031012742114181487,64.37928302134094,26803867.0,0.3194721874684112,75.46251438803007,12478994.0,0.26695769968820976,
2022-06-11,43222017.0,0.03101890110970739,64.45487023048457,26803867.0,0.3194721874684112,75.46366932791116,12478994.0,0.26695769968820976,
2022-06-12,43230101.0,0.031024702708382687,64.5268943796204,26809245.0,0.31953628722775584,75.46404000521046,12478994.0,0.26695769968820976,
2022-06-13,43236695.0,0.0310294349871636,64.58814452080561,26915085.0,0.3207977819337868,75.46587312960376,12478994.0,0.26695769968820976,
2022-06-14,43245517.0,0.03103576622213558,64.66164913974688,27007429.0,0.32189841937836083,75.46882305344866,12515127.0,0.26773067726659744,
2022-06-15,43257730.0,0.031044531056947728,64.73130219760819,27096571.0,0.3229608925556568,75.47182661227254,12515127.0,0.26773067726659744,86.72384856707568
2022-06-16,43270577.0,0.031053750890963256,64.80314750478584,27124689.0,0.32329602774220423,75.47401849508091,12515127.0,0.26773067726659744,
2022-06-17,43283793.0,0.031063235543127128,64.87841090377086,27204953.0,0.3242526850653794,75.476291426302,12563399.0,0.26876333920067236,
2022-06-18,43296692.0,0.031072492695689305,64.95071250194772,27204955.0,0.3242527089031479,75.47721275605235,12563399.0,0.26876333920067236,
2022-06-19,43309473.0,0.031081665163857165,65.0031131956929,27211896.0,0.3243354378785311,75.47773837884652,12563399.0,0.26876333920067236,
2022-06-20,43319396.0,0.031088786547288014,65.0244834461325,27334993.0,0.3258026167695769,75.4793223985596,12563399.0,0.26876333920067236,
2022-06-21,43331645.0,0.031097577218017074,65.0885265934687,27454225.0,0.3272237291731056,75.48205659060007,12613634.0,0.26983799474132225,
2022-06-22,43344958.0,0.03110713148362373,65.15034813901627,27573585.0,0.3286463671938147,75.48457981838982,12613634.0,0.26983799474132225,86.74769272086503
2022-06-23,43362294.0,0.031119572912945224,65.22034818759496,27681775.0,0.32993587127776675,75.48744869382199,12613634.0,0.26983799474132225,
2022-06-24,43378234.0,0.03113101248282205,65.28771125025426,27771111.0,0.33100065671860174,75.49000529448756,12681820.0,0.27129666822982146,
2022-06-25,43389973.0,0.031139437144728197,65.35940914917265,27771112.0,0.33100066863748595,,12681820.0,0.27129666822982146,
